"Date","Time","Open","High","Low","Close","Vol","OI"
10/14/2022,13:20,1180.500,1185.000,1143.500,1146.000,45071,136001
10/17/2022,13:20,1146.250,1164.000,1141.500,1147.250,42651,133671
10/18/2022,13:20,1148.250,1152.250,1119.000,1135.750,46278,133754
10/19/2022,13:20,1134.750,1149.000,1121.750,1127.500,39811,133389
10/20/2022,13:20,1130.750,1142.000,1123.000,1135.500,41911,133965
10/21/2022,13:20,1136.500,1149.250,1119.250,1137.000,41911,132890
10/24/2022,13:20,1140.000,1142.750,1119.750,1125.000,38013,132820
10/25/2022,13:20,1126.250,1131.000,1113.000,1121.000,40775,136354
10/26/2022,13:20,1122.500,1132.750,1110.250,1126.750,39250,135040
10/27/2022,13:20,1129.750,1144.250,1119.750,1124.750,36089,137317
10/28/2022,13:20,1126.000,1126.500,1108.750,1115.500,33954,139484
10/31/2022,13:20,1170.750,1179.500,1140.000,1168.500,98975,134913
11/01/2022,13:20,1164.750,1190.250,1154.000,1188.750,74354,135745
11/02/2022,13:20,1184.750,1188.250,1124.000,1132.250,96131,136005
11/03/2022,13:20,1131.000,1135.250,1114.000,1126.750,48030,133813
11/04/2022,13:20,1128.250,1141.750,1120.250,1134.000,43974,131796
11/07/2022,13:20,1137.250,1150.000,1120.250,1132.000,76862,127550
11/08/2022,13:20,1134.000,1141.250,1111.000,1114.000,72922,121241
11/09/2022,13:20,1115.500,1120.250,1091.500,1092.750,95226,114707
11/10/2022,13:20,1093.000,1102.000,1081.750,1089.750,77215,106014
11/11/2022,13:20,1090.500,1105.750,1085.750,1100.000,75488,95492
11/14/2022,13:20,1099.250,1115.000,1091.000,1104.750,45112,86285
11/15/2022,13:20,1104.750,1129.250,1085.500,1114.500,73685,80370
11/16/2022,13:20,1115.750,1116.000,1087.750,1103.750,48018,72163
11/17/2022,13:20,1104.500,1104.500,1080.000,1093.000,30557,65792
11/18/2022,13:20,1093.000,1102.750,1086.500,1089.500,30557,65811
11/21/2022,13:20,1091.500,1095.000,1072.250,1085.500,32913,60247
11/22/2022,13:20,1085.250,1093.000,1076.250,1077.750,22214,55977
11/23/2022,13:20,1078.000,1083.750,1067.500,1079.750,42850,160036
11/25/2022,13:20,1077.000,1086.000,1057.250,1061.750,16765,160036
11/28/2022,13:20,1058.000,1061.000,1038.000,1045.500,76464,163551
11/29/2022,13:20,1045.000,1056.750,1042.250,1046.250,51018,166093
11/30/2022,13:20,1048.750,1064.000,1046.250,1060.250,45182,167286
12/01/2022,13:20,1060.000,1062.000,1045.250,1047.750,41085,169705
12/02/2022,13:20,1046.750,1047.750,1020.500,1025.750,50916,173548
12/05/2022,13:20,1028.000,1032.750,998.750,1003.750,51514,178647
12/06/2022,13:20,1003.750,1008.250,988.250,993.750,52137,184018
12/07/2022,13:20,997.000,1021.000,991.000,1014.250,50433,182536
12/08/2022,13:20,1014.250,1020.250,1002.250,1011.000,35604,181626
12/09/2022,13:20,1014.500,1017.250,995.500,999.000,32511,182353
12/12/2022,13:20,1006.500,1024.750,1003.000,1019.500,49826,178961
12/13/2022,13:20,1021.250,1034.000,1014.500,1015.500,49908,175265
12/14/2022,13:20,1014.750,1016.500,1002.500,1014.000,41587,174111
12/15/2022,13:20,1014.500,1031.750,1009.750,1022.000,32613,169950
12/16/2022,13:20,1023.000,1029.000,1015.500,1018.250,32613,169963
12/19/2022,13:20,1019.750,1024.500,1003.500,1013.250,39778,168132
12/20/2022,13:20,1012.000,1026.250,1009.500,1015.250,38339,166312
12/21/2022,13:20,1014.750,1039.250,1013.500,1032.500,52904,164409
12/22/2022,13:20,1031.500,1041.750,1022.750,1027.000,34649,165396
12/23/2022,13:20,1026.750,1042.750,1022.750,1040.750,25952,164179
12/27/2022,13:20,1046.000,1049.250,1033.750,1039.250,28358,161290
12/28/2022,13:20,1039.250,1052.250,1035.500,1050.250,33179,161815
12/29/2022,13:20,1049.750,1051.250,1030.250,1038.750,35941,162893
12/30/2022,13:20,1040.250,1063.750,1036.250,1056.750,34784,159688
