"Date","Time","Open","High","Low","Close","Vol","OI"
06/13/2024,16:00,1.2816,1.2821,1.2752,1.2778,131129,185790
06/14/2024,16:00,1.2774,1.2777,1.2670,1.2695,157184,196872
06/17/2024,16:00,1.2693,1.2723,1.2672,1.2719,99588,194200
06/18/2024,16:00,1.2713,1.2734,1.2682,1.2723,85514,193580
06/20/2024,16:00,1.2723,1.2752,1.2668,1.2684,143130,193488
06/21/2024,16:00,1.2672,1.2689,1.2632,1.2661,110703,196088
06/24/2024,16:00,1.2653,1.2712,1.2646,1.2705,76053,192659
06/25/2024,16:00,1.2699,1.2716,1.2684,1.2707,74273,193990
06/26/2024,16:00,1.2702,1.2707,1.2628,1.2634,110106,196382
06/27/2024,16:00,1.2635,1.2684,1.2626,1.2658,84177,192366
06/28/2024,16:00,1.2655,1.2713,1.2633,1.2655,104262,189805
07/01/2024,16:00,1.2661,1.2733,1.2647,1.2654,119685,187795
07/02/2024,16:00,1.2664,1.2710,1.2628,1.2697,92428,184300
07/03/2024,16:00,1.2700,1.2791,1.2691,1.2749,104246,185073
07/05/2024,16:00,1.2759,1.2831,1.2754,1.2830,129325,191960
07/08/2024,16:00,1.2826,1.2859,1.2814,1.2826,104685,208520
07/09/2024,16:00,1.2820,1.2838,1.2791,1.2800,85074,210357
07/10/2024,16:00,1.2801,1.2862,1.2797,1.2859,90212,213773
07/11/2024,16:00,1.2862,1.2962,1.2861,1.2926,150495,223431
07/12/2024,16:00,1.2927,1.3003,1.2915,1.3002,104351,223431
07/15/2024,16:00,1.2996,1.3007,1.2974,1.2985,117469,256345
07/16/2024,16:00,1.2979,1.2992,1.2950,1.2981,99545,267971
07/17/2024,16:00,1.2985,1.3056,1.2979,1.3018,116103,265546
07/18/2024,16:00,1.3021,1.3024,1.2952,1.2960,79892,272472
07/19/2024,16:00,1.2958,1.2963,1.2913,1.2921,76096,273237
07/22/2024,16:00,1.2924,1.2953,1.2917,1.2937,79688,277124
07/23/2024,16:00,1.2944,1.2947,1.2899,1.2915,69599,276044
07/24/2024,16:00,1.2920,1.2949,1.2889,1.2915,86526,275105
07/25/2024,16:00,1.2919,1.2925,1.2859,1.2871,105431,270725
07/26/2024,16:00,1.2862,1.2890,1.2861,1.2884,72981,266356
07/29/2024,16:00,1.2874,1.2900,1.2818,1.2876,121586,259239
07/30/2024,16:00,1.2873,1.2878,1.2831,1.2844,66638,255047
07/31/2024,16:00,1.2845,1.2877,1.2832,1.2867,115007,254429
