strategy_name,hold_bars,stop_distance_points,min_avg_range,momentum_lookback,total_trades,trades_per_year,passes_trade_filter,reject_reason,net_pnl,gross_profit,gross_loss,average_trade,profit_factor,max_drawdown,win_rate,average_mae_points,average_mfe_points,is_trades,oos_trades,is_pf,oos_pf,recent_12m_trades,recent_12m_pf,quality_flag,quality_score,pct_profitable_years,max_consecutive_losing_years,consistency_flag,strategy_type,combo_filters,combo_filter_class_names
RefinedMR_HB48_ATR0.75_DIST1.2_MOM0,48,0.75,1.2,0,209,11.481012182283049,True,ACCEPT,-44560.5,252341.5,-296902.0,-213.21,0.85,-142047.0,27.27,-9.33,13.24,23,186,0.46,0.89,32,2.36,LOW_IS_SAMPLE,0.5042,0.3529,4,INCONSISTENT,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB8_ATR0.75_DIST1.0_MOM0,8,0.75,1.0,0,107,5.877838772747781,True,ACCEPT,-46158.5,71824.5,-117983.0,-431.39,0.61,-61943.5,39.25,-7.95,8.38,12,95,0.28,0.64,16,2.03,LOW_IS_SAMPLE,0.4262,0.2667,7,INCONSISTENT,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB40_ATR0.75_DIST1.0_MOM0,40,0.75,1.0,0,103,5.658106482177771,True,ACCEPT,-51257.5,90032.5,-141290.0,-497.65,0.64,-80388.5,29.13,-9.66,11.91,12,91,0.37,0.68,16,2.36,LOW_IS_SAMPLE,0.5074,0.4667,3,MIXED,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB24_ATR0.75_DIST1.0_MOM0,24,0.75,1.0,0,104,5.7130395548202735,True,ACCEPT,-51403.5,83823.5,-135227.0,-494.26,0.62,-80904.5,28.85,-9.46,10.78,12,92,0.23,0.68,16,2.23,LOW_IS_SAMPLE,0.4191,0.3333,7,INCONSISTENT,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB24_ATR0.5_DIST1.2_MOM0,24,0.5,1.2,0,216,11.865543690780568,True,ACCEPT,-52175.5,259730.0,-311905.5,-241.55,0.83,-133685.5,23.61,-7.5,9.24,23,193,0.58,0.86,33,2.51,LOW_IS_SAMPLE,0.5551,0.4706,4,MIXED,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB24_ATR0.5_DIST1.4_MOM0,24,0.5,1.4,0,183,10.052752293577981,True,ACCEPT,-54941.0,251969.5,-306910.5,-300.22,0.82,-105570.0,18.03,-7.74,9.79,14,169,0.37,0.86,32,1.91,LOW_IS_SAMPLE,0.4426,0.3333,5,INCONSISTENT,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB24_ATR0.4_DIST1.0_MOM0,24,0.4,1.0,0,108,5.932771845390284,True,ACCEPT,-54976.0,121188.5,-176164.5,-509.04,0.69,-101481.0,19.44,-7.67,8.55,12,96,0.34,0.74,16,2.85,LOW_IS_SAMPLE,0.4897,0.4,4,MIXED,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB24_ATR0.5_DIST1.0_MOM0,24,0.5,1.0,0,106,5.822905700105279,True,ACCEPT,-56725.0,106016.0,-162741.0,-535.14,0.65,-95374.0,22.64,-8.25,8.99,12,94,0.31,0.7,16,2.65,LOW_IS_SAMPLE,0.485,0.4,4,MIXED,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB20_ATR0.75_DIST1.0_MOM0,20,0.75,1.0,0,105,5.767972627462776,True,ACCEPT,-56861.0,76441.0,-133302.0,-541.53,0.57,-80825.0,29.52,-9.28,10.55,12,93,0.23,0.63,16,2.01,LOW_IS_SAMPLE,0.4089,0.3333,7,INCONSISTENT,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB16_ATR0.75_DIST1.0_MOM0,16,0.75,1.0,0,106,5.822905700105279,True,ACCEPT,-57713.0,71669.5,-129382.5,-544.46,0.55,-76697.0,33.02,-8.93,10.15,12,94,0.29,0.59,16,1.75,LOW_IS_SAMPLE,0.441,0.4,4,MIXED,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB32_ATR0.5_DIST1.2_MOM0,32,0.5,1.2,0,215,11.810610618138066,True,ACCEPT,-57978.0,288432.0,-346410.0,-269.67,0.83,-164639.0,23.26,-7.62,9.93,23,192,0.7,0.85,32,2.31,LOW_IS_SAMPLE,0.5574,0.4118,5,INCONSISTENT,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB20_ATR0.75_DIST1.2_MOM0,20,0.75,1.2,0,214,11.755677545495562,True,ACCEPT,-57986.0,182001.5,-239987.5,-270.96,0.76,-114910.0,32.71,-8.33,10.63,24,190,0.47,0.79,33,2.9,LOW_IS_SAMPLE,0.5373,0.4706,4,MIXED,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB12_ATR0.4_DIST1.4_MOM0,12,0.4,1.4,0,186,10.217551511505489,True,ACCEPT,-58159.5,245276.5,-303436.0,-312.69,0.81,-91357.5,21.51,-6.53,8.07,15,171,0.32,0.85,33,1.61,LOW_IS_SAMPLE,0.3952,0.1333,7,INCONSISTENT,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB48_ATR0.5_DIST1.0_MOM0,48,0.5,1.0,0,105,5.767972627462776,True,ACCEPT,-58884.0,117841.5,-176725.5,-560.8,0.67,-106987.0,19.05,-8.41,10.28,12,93,0.47,0.69,16,2.67,LOW_IS_SAMPLE,0.5419,0.4,3,MIXED,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB32_ATR0.5_DIST1.0_MOM0,32,0.5,1.0,0,105,5.767972627462776,True,ACCEPT,-58953.5,107650.0,-166603.5,-561.46,0.65,-99068.0,22.86,-8.32,9.36,12,93,0.39,0.68,16,2.77,LOW_IS_SAMPLE,0.4982,0.3333,5,INCONSISTENT,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB16_ATR0.4_DIST1.2_MOM0,16,0.4,1.2,0,220,12.085275981350579,True,ACCEPT,-59832.5,251129.0,-310961.5,-271.97,0.81,-135553.0,25.45,-6.29,8.12,24,196,0.72,0.82,33,2.41,LOW_IS_SAMPLE,0.5884,0.4706,4,MIXED,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB48_ATR0.75_DIST1.0_MOM0,48,0.75,1.0,0,103,5.658106482177771,True,ACCEPT,-61908.5,87148.5,-149057.0,-601.05,0.58,-86636.5,24.27,-9.99,12.57,12,91,0.33,0.62,16,2.25,LOW_IS_SAMPLE,0.4979,0.4667,3,MIXED,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB40_ATR0.5_DIST1.0_MOM0,40,0.5,1.0,0,105,5.767972627462776,True,ACCEPT,-64240.5,105331.5,-169572.0,-611.81,0.62,-102059.5,20.95,-8.36,9.7,12,93,0.52,0.63,16,2.57,LOW_IS_SAMPLE,0.5705,0.4,3,MIXED,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB12_ATR0.4_DIST1.0_MOM0,12,0.4,1.0,0,109,5.987704918032787,True,ACCEPT,-64328.5,107093.0,-171421.5,-590.17,0.62,-92017.0,24.77,-6.96,7.68,12,97,0.46,0.64,16,1.92,LOW_IS_SAMPLE,0.4885,0.4,5,INCONSISTENT,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB12_ATR0.5_DIST1.0_MOM0,12,0.5,1.0,0,107,5.877838772747781,True,ACCEPT,-64814.0,86782.0,-151596.0,-605.74,0.57,-86763.0,27.1,-7.43,7.92,12,95,0.41,0.59,16,1.91,LOW_IS_SAMPLE,0.4721,0.3333,6,INCONSISTENT,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB20_ATR0.4_DIST1.4_MOM0,20,0.4,1.4,0,185,10.162618438862987,True,ACCEPT,-66832.5,241216.0,-308048.5,-361.26,0.78,-124637.5,17.3,-7.09,8.9,14,171,0.48,0.81,33,2.04,LOW_IS_SAMPLE,0.484,0.3333,5,INCONSISTENT,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB16_ATR0.5_DIST1.0_MOM0,16,0.5,1.0,0,107,5.877838772747781,True,ACCEPT,-67202.5,87545.0,-154747.5,-628.06,0.57,-98255.5,25.23,-7.91,8.47,12,95,0.36,0.59,16,2.2,LOW_IS_SAMPLE,0.497,0.4,4,MIXED,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB16_ATR0.4_DIST1.0_MOM0,16,0.4,1.0,0,109,5.987704918032787,True,ACCEPT,-67236.0,101473.0,-168709.0,-616.84,0.6,-106353.0,22.02,-7.42,8.09,12,97,0.41,0.62,16,2.53,LOW_IS_SAMPLE,0.5285,0.4,4,MIXED,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB48_ATR0.5_DIST1.2_MOM0,48,0.5,1.2,0,215,11.810610618138066,True,ACCEPT,-67246.0,305215.0,-372461.0,-312.77,0.82,-183319.0,19.53,-7.79,10.75,23,192,0.56,0.85,32,1.88,LOW_IS_SAMPLE,0.4988,0.3529,4,INCONSISTENT,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB20_ATR0.4_DIST1.0_MOM0,20,0.4,1.0,0,108,5.932771845390284,True,ACCEPT,-68126.0,103454.5,-171580.5,-630.8,0.6,-113547.0,19.44,-7.67,8.38,12,96,0.32,0.64,16,2.96,LOW_IS_SAMPLE,0.4981,0.4,4,MIXED,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB32_ATR0.4_DIST1.0_MOM0,32,0.4,1.0,0,107,5.877838772747781,True,ACCEPT,-68792.5,111201.5,-179994.0,-642.92,0.62,-113510.5,19.63,-7.74,8.85,12,95,0.41,0.65,16,2.8,LOW_IS_SAMPLE,0.5124,0.3333,5,INCONSISTENT,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB20_ATR0.4_DIST1.2_MOM0,20,0.4,1.2,0,220,12.085275981350579,True,ACCEPT,-70023.0,248824.0,-318847.0,-318.29,0.78,-155434.5,21.82,-6.58,8.5,24,196,0.56,0.81,33,2.7,LOW_IS_SAMPLE,0.5468,0.4118,5,INCONSISTENT,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB12_ATR0.5_DIST1.2_MOM0,12,0.5,1.2,0,219,12.030342908708077,True,ACCEPT,-71431.5,218011.0,-289442.5,-326.17,0.75,-114870.5,27.4,-6.52,7.86,25,194,0.73,0.76,33,1.85,LOW_IS_SAMPLE,0.5505,0.3529,5,INCONSISTENT,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB16_ATR0.4_DIST1.4_MOM0,16,0.4,1.4,0,185,10.162618438862987,True,ACCEPT,-73648.5,211235.5,-284884.0,-398.1,0.74,-112582.5,20.54,-6.78,8.46,14,171,0.55,0.76,33,1.83,LOW_IS_SAMPLE,0.483,0.2,7,INCONSISTENT,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB20_ATR0.5_DIST1.0_MOM0,20,0.5,1.0,0,106,5.822905700105279,True,ACCEPT,-75026.0,81267.5,-156293.5,-707.79,0.52,-109578.5,21.7,-8.17,8.76,12,94,0.29,0.55,16,2.62,LOW_IS_SAMPLE,0.4784,0.3333,7,INCONSISTENT,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB32_ATR0.5_DIST1.4_MOM0,32,0.5,1.4,0,183,10.052752293577981,True,ACCEPT,-76803.0,233890.5,-310693.5,-419.69,0.75,-125166.5,18.58,-7.85,10.31,14,169,0.53,0.78,32,1.7,LOW_IS_SAMPLE,0.4868,0.4,4,MIXED,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB8_ATR0.5_DIST1.0_MOM0,8,0.5,1.0,0,108,5.932771845390284,True,ACCEPT,-77495.5,67162.0,-144657.5,-717.55,0.46,-85802.5,30.56,-7.15,7.18,12,96,0.32,0.48,16,1.23,LOW_IS_SAMPLE,0.4111,0.2667,7,INCONSISTENT,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB40_ATR0.4_DIST1.0_MOM0,40,0.4,1.0,0,107,5.877838772747781,True,ACCEPT,-78996.5,103701.0,-182697.5,-738.29,0.57,-120268.5,15.89,-7.79,9.0,12,95,0.54,0.57,16,2.65,LOW_IS_SAMPLE,0.5731,0.3333,5,INCONSISTENT,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB16_ATR0.5_DIST1.2_MOM0,16,0.5,1.2,0,218,11.975409836065573,True,ACCEPT,-79740.0,200740.5,-280480.5,-365.78,0.72,-132170.5,27.06,-6.87,8.4,24,194,0.73,0.71,33,2.13,LOW_IS_SAMPLE,0.5839,0.4118,4,MIXED,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB40_ATR0.5_DIST1.2_MOM0,40,0.5,1.2,0,215,11.810610618138066,True,ACCEPT,-80045.5,272545.0,-352590.5,-372.3,0.77,-176379.0,21.4,-7.73,10.37,23,192,0.72,0.78,32,1.86,LOW_IS_SAMPLE,0.5553,0.4706,4,MIXED,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB48_ATR0.4_DIST1.0_MOM0,48,0.4,1.0,0,107,5.877838772747781,True,ACCEPT,-80174.0,110125.0,-190299.0,-749.29,0.58,-129729.5,15.89,-7.86,9.39,12,95,0.49,0.59,16,2.45,LOW_IS_SAMPLE,0.5471,0.3333,5,INCONSISTENT,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB12_ATR0.5_DIST1.4_MOM0,12,0.5,1.4,0,184,10.107685366220483,True,ACCEPT,-80237.5,189217.5,-269455.0,-436.07,0.7,-99560.5,22.28,-7.09,8.37,15,169,0.3,0.74,32,1.43,LOW_IS_SAMPLE,0.3889,0.1333,7,INCONSISTENT,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB48_ATR0.4_DIST1.2_MOM0,48,0.4,1.2,0,218,11.975409836065573,True,ACCEPT,-82038.5,319346.5,-401385.0,-376.32,0.8,-222863.0,16.51,-7.17,10.07,24,194,0.53,0.83,32,1.98,LOW_IS_SAMPLE,0.4949,0.3529,5,INCONSISTENT,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB8_ATR0.4_DIST1.2_MOM0,8,0.4,1.2,0,222,12.195142126635584,True,ACCEPT,-85671.0,211304.0,-296975.0,-385.91,0.71,-123560.0,31.08,-5.86,6.78,25,197,0.74,0.71,34,1.73,LOW_IS_SAMPLE,0.5314,0.2941,6,INCONSISTENT,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB8_ATR0.4_DIST1.0_MOM0,8,0.4,1.0,0,109,5.987704918032787,True,ACCEPT,-85937.5,78478.5,-164416.0,-788.42,0.48,-96354.5,26.61,-6.76,6.96,12,97,0.37,0.49,16,1.21,LOW_IS_SAMPLE,0.4274,0.2667,7,INCONSISTENT,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB40_ATR0.4_DIST1.4_MOM0,40,0.4,1.4,0,185,10.162618438862987,True,ACCEPT,-87916.0,255928.5,-343844.5,-475.22,0.74,-146211.0,14.59,-7.35,10.24,14,171,0.51,0.77,33,1.54,LOW_IS_SAMPLE,0.4726,0.4,4,MIXED,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB48_ATR0.4_DIST1.4_MOM0,48,0.4,1.4,0,185,10.162618438862987,True,ACCEPT,-90389.5,267856.5,-358246.0,-488.59,0.75,-156610.0,12.97,-7.41,10.34,14,171,0.4,0.78,33,1.4,LOW_IS_SAMPLE,0.424,0.2667,4,INCONSISTENT,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB40_ATR0.4_DIST1.2_MOM0,40,0.4,1.2,0,218,11.975409836065573,True,ACCEPT,-92243.5,288308.5,-380552.0,-423.14,0.76,-208949.0,17.43,-7.1,9.81,24,194,0.66,0.77,32,2.0,LOW_IS_SAMPLE,0.542,0.4118,5,INCONSISTENT,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB20_ATR0.5_DIST1.4_MOM0,20,0.5,1.4,0,183,10.052752293577981,True,ACCEPT,-92771.5,183004.0,-275775.5,-506.95,0.66,-126906.5,18.58,-7.68,9.27,14,169,0.42,0.69,32,1.78,LOW_IS_SAMPLE,0.4666,0.2667,5,INCONSISTENT,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB8_ATR0.4_DIST1.4_MOM0,8,0.4,1.4,0,187,10.272484584147993,True,ACCEPT,-92827.5,184329.5,-277157.0,-496.4,0.67,-108815.5,25.13,-6.44,7.26,15,172,0.37,0.69,34,1.33,LOW_IS_SAMPLE,0.4081,0.1333,7,INCONSISTENT,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
RefinedMR_HB48_ATR0.5_DIST1.4_MOM0,48,0.5,1.4,0,183,10.052752293577981,True,ACCEPT,-93209.0,235435.0,-328644.0,-509.34,0.72,-136862.5,14.21,-8.04,10.87,14,169,0.34,0.75,32,1.25,LOW_IS_SAMPLE,0.3999,0.2667,4,INCONSISTENT,mean_reversion,"DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter","DistanceBelowSMAFilter,ReversalUpBarFilter,LowVolatilityRegimeFilter,AboveLongTermSMAFilter,CloseNearLowFilter"
